id,name,date,self_development,geo_flex,financial_support_self,result,course_interest
2212,Jedd Inggall,27/11/2019,Yes,Yes,Yes,Pass,Engineering
2213,Cherrita Wingate,28/11/2019,Yes,Yes,Yes,Pass,Engineering
2214,Timmie Knudsen,12/11/2019,Yes,Yes,Yes,Pass,Business
2215,Tobias Whithorn,06/11/2019,Yes,Yes,Yes,Pass,Data
2216,Marketa Patton,20/11/2019,Yes,Yes,No,Fail,Business
2217,Say Kleinhausen,05/11/2019,Yes,Yes,Yes,Pass,Business
2218,Lyndsey Relph,05/11/2019,Yes,Yes,Yes,Fail,Data
2219,Peggy Earnshaw,14/11/2019,Yes,Yes,Yes,Fail,Engineering
2220,Amalea Harrell,27/11/2019,Yes,Yes,Yes,Pass,Data
2221,Hilton Vedstra,05/11/2019,Yes,Yes,Yes,Pass,Business
2222,Edvard Kerford,07/11/2019,Yes,Yes,No,Fail,Engineering
2223,Evita Gisby,12/11/2019,Yes,No,Yes,Fail,Data
2224,Kirsteni Loren,12/11/2019,Yes,Yes,Yes,Pass,Engineering
2225,Sigismundo Shellibeer,19/11/2019,Yes,Yes,Yes,Pass,Business
2226,Leicester Banker,12/11/2019,Yes,Yes,Yes,Pass,Data
2227,Robinett Mcphate,28/11/2019,Yes,Yes,Yes,Pass,Business
2228,Tallie Mortimer,19/11/2019,Yes,Yes,Yes,Pass,Business
2229,Emyle Byrth,26/11/2019,Yes,Yes,Yes,Pass,Data
2230,Kelli Twiddell,12/11/2019,Yes,No,Yes,Fail,Engineering
2231,Clementine Bradick,27/11/2019,Yes,Yes,Yes,Pass,Engineering
2232,Orton Vermer,26/11/2019,Yes,Yes,Yes,Pass,Data
2233,Burk Mackilpatrick,19/11/2019,Yes,Yes,Yes,Pass,Data
2234,Britni Hedditch,20/11/2019,Yes,Yes,Yes,Pass,Engineering
2235,Edin Bendle,07/11/2019,Yes,Yes,Yes,Pass,Engineering
2236,Jerrylee De Cruz,26/11/2019,Yes,Yes,Yes,Pass,Data
2237,Jessie Plampeyn,05/11/2019,No,Yes,Yes,Fail,Engineering
2238,Cristobal Furnival,07/11/2019,Yes,No,No,Fail,Engineering
2239,Brandi Fennessy,13/11/2019,Yes,Yes,Yes,Fail,Engineering
2240,Julie Elcy,21/11/2019,Yes,Yes,Yes,Pass,Business
2241,Karyn Huortic,19/11/2019,Yes,Yes,Yes,Pass,Engineering
2242,Adan Gremane,07/11/2019,Yes,Yes,Yes,Pass,Data
2243,Herrick Rixon,20/11/2019,Yes,Yes,No,Fail,Data
2244,Tabb Morgans,14/11/2019,Yes,Yes,Yes,Pass,Business
2245,Cirstoforo Kerslake,05/11/2019,Yes,Yes,No,Fail,Business
2246,Brittaney Roskruge,26/11/2019,Yes,Yes,Yes,Pass,Business
2247,Jesse Ten Broek,05/11/2019,Yes,Yes,Yes,Pass,Data
2248,Candace Seppey,20/11/2019,Yes,Yes,Yes,Pass,Engineering
2249,Clare Downey,20/11/2019,Yes,No,No,Fail,Data
2250,Carmita Chillistone,19/11/2019,No,Yes,Yes,Fail,Engineering
2251,Brenna Mcgroarty,06/11/2019,Yes,Yes,Yes,Pass,Data
2252,Trumann Carillo,13/11/2019,Yes,Yes,Yes,Pass,Engineering
2253,Oralie Mussolini,07/11/2019,Yes,Yes,No,Fail,Engineering
2254,Eunice Marguerite,13/11/2019,Yes,Yes,Yes,Pass,Data
2255,Reginauld Pedroli,14/11/2019,Yes,Yes,Yes,Pass,Data
2256,Reginauld Pedroli,14/11/2019,Yes,Yes,Yes,Pass,Data
2257,Cati Nucator,13/11/2019,Yes,Yes,Yes,Pass,Data
2258,Electra De Werk,07/11/2019,Yes,Yes,Yes,Pass,Engineering
2259,Ainsley Gogerty,27/11/2019,Yes,Yes,No,Fail,Business
2260,Frayda Crickmoor,28/11/2019,Yes,Yes,Yes,Pass,Engineering
2261,Suzanna Dunstall,28//11/2019,Yes,Yes,Yes,Fail,Business
2262,Alastair Filipowicz,27/11/2019,Yes,Yes,Yes,Pass,Business
2263,Amble Dimitru,07/11/2019,Yes,Yes,Yes,Pass,Business
2264,Brander Vicent,27/11/2019,Yes,Yes,Yes,Pass,Business
2265,Michel Gouth,05/11/2019,No,Yes,Yes,Fail,Data
2266,Staci Furlow,13/11/2019,Yes,Yes,Yes,Pass,Data
2267,Hurleigh Segar,13/11/2019,Yes,Yes,Yes,Pass,Business
2268,Geneva Beldon,27/11/2019,Yes,Yes,Yes,Pass,Business
2269,Far Rapi,13/11/2019,Yes,Yes,Yes,Pass,Engineering
2270,Adams Lux,27/11/2019,No,Yes,Yes,Fail,Data
2271,Jonie Getley,13/11/2019,No,Yes,Yes,Fail,Engineering
2272,Gar Sill,26/11/2019,Yes,Yes,Yes,Pass,Data
2273,Adaline Warrender,07/11/2019,Yes,Yes,Yes,Pass,Data
2274,Ainslee Spurgin,20/11/2019,Yes,Yes,Yes,Pass,Data
2275,Tad Worsley,14/11/2019,Yes,Yes,Yes,Pass,Data
2276,Niven Cooling,12/11/2019,Yes,Yes,No,Fail,Business
2277,Delphinia Manie,07/11/2019,Yes,Yes,Yes,Pass,Engineering
2278,Lanny Willingham,28/11/2019,No,Yes,Yes,Fail,Engineering
2279,Anthiathia Broad,12/11/2019,Yes,Yes,Yes,Pass,Engineering
2280,Ernestus Crilley,20/11/2019,Yes,Yes,Yes,Pass,Engineering
2281,Jessalyn Prewett,26/11/2019,Yes,Yes,Yes,Pass,Data
2282,Lawton Howley,19/11/2019,Yes,Yes,Yes,Pass,Engineering
2283,Friedrick Yeates,05/11/2019,Yes,Yes,Yes,Fail,Engineering
2284,Alair Patey,19/11/2019,Yes,Yes,Yes,Pass,Business
2285,Susannah Bengough,12/11/2019,Yes,Yes,Yes,Pass,Data
2286,Iggie Haslum,07/11/2019,Yes,Yes,Yes,Pass,Business
2287,Jed Durram,14/11/2019,Yes,Yes,Yes,Pass,Business
2288,Olga Pykett,26/11/2019,Yes,Yes,Yes,Pass,Engineering
2289,Ronica Martynikhin,05/11/2019,Yes,Yes,Yes,Pass,Data
2290,Milton Piers,26/11/2019,Yes,Yes,Yes,Pass,Business
2291,Johnath Tufts,06/11/2019,Yes,Yes,Yes,Pass,Business
2292,Robina Maccostye,26/11/2019,Yes,Yes,Yes,Pass,Engineering
2293,Giacopo Kyndred,26/11/2019,Yes,Yes,Yes,Pass,Engineering
2294,Cesare Baylay,27/11/2019,Yes,Yes,Yes,Pass,Engineering
2295,Rosmunda Brimicombe,27/11/2019,Yes,Yes,Yes,Pass,Business
2296,Luther Aimeric,26/11/2019,Yes,Yes,Yes,Pass,Data
2297,Anatole Burston,12/11/2019,Yes,Yes,Yes,Pass,Engineering
2298,Meridith Alonso,06/11/2019,Yes,Yes,Yes,Fail,Engineering
2299,Tatum Jeannet,27/11/2019,Yes,Yes,Yes,Pass,Data
2300,Augustus Clowney,21/11/2019,No,Yes,No,Fail,Business
2301,Christan Mityashin,19/11/2019,Yes,Yes,Yes,Pass,Business
2302,Veronica Petroff,12/11/2019,No,Yes,Yes,Fail,Business
2303,Shepherd Egalton,07/11/2019,Yes,Yes,Yes,Fail,Engineering
2304,Farlie Bukowski,05/11/2019,Yes,No,Yes,Fail,Engineering
2305,Irwinn Goaks,19/11/2019,Yes,Yes,Yes,Fail,Business
2306,Harriot Tolchard,05/11/2019,Yes,Yes,Yes,Pass,Engineering
2307,Morton Trump,20/11/2019,Yes,Yes,Yes,Pass,Business
2308,Leigh Ajean,20/11/2019,Yes,Yes,Yes,Pass,Data
2309,Arny Dobrowolny,19/11/2019,Yes,Yes,Yes,Pass,Data
2310,Elva Boldero,05/11/2019,Yes,Yes,Yes,Pass,Engineering
2311,Darill Drane,27/11/2019,Yes,Yes,Yes,Pass,Business
2312,Paulette Lundbeck,26/11/2019,Yes,Yes,Yes,Pass,Business
2313,Marja Morfield,28/11/2019,Yes,Yes,Yes,Pass,Engineering
2314,Moira Rodenhurst,07/11/2019,Yes,No,Yes,Fail,Engineering
2315,Sollie Spindler,27/11/2019,Yes,Yes,Yes,Pass,Engineering
2316,Fredrick Giller,05/11/2019,Yes,Yes,Yes,Pass,Data
2317,Dixie O' Flaherty,08/10/2019,Yes,Yes,Yes,Pass,Engineering
2318,Sukey Benedicto,29/10/2019,Yes,Yes,Yes,Pass,Engineering
2319,Floria Keunemann,23/10/2019,Yes,Yes,Yes,Pass,Data
2320,Raffaello Byneth,23/10/2019,Yes,Yes,Yes,Pass,Business
2321,Adlai Ferns,29/10/2019,Yes,Yes,Yes,Pass,Engineering
2322,Any Shotbolt,17/10/2019,Yes,No,Yes,Fail,Data
2323,Korry Kenworth,17/10/2019,Yes,Yes,Yes,Pass,Business
2324,Curry Dunnan,30/10/2019,Yes,Yes,Yes,Pass,Data
2325,Chickie Dickens,02/10/2019,Yes,Yes,No,Fail,Business
2326,Morie Beer,23/10/2019,Yes,Yes,Yes,Pass,Data
2327,Vic Massot,23/10/2019,Yes,Yes,Yes,Pass,Engineering
2328,Ruby Batecok,24/10/2019,Yes,Yes,Yes,Pass,Business
2329,Mil Goodday,08/10/2019,Yes,No,Yes,Fail,Business
2330,Willabella Lanchberry,30/10/2019,Yes,Yes,No,Fail,Business
2331,Laurens Routham,23/10/2019,Yes,Yes,Yes,Pass,Data
2332,Luigi Methley,22/10/2019,Yes,Yes,No,Fail,Engineering
2333,Ashely Brittles,17/10/2019,Yes,Yes,Yes,Pass,Engineering
2334,Janna Wiffield,31/10/2019,No,Yes,Yes,Fail,Business
2335,Chancey Bitten,15/10/2019,Yes,Yes,Yes,Pass,Data
2336,Danella Leisk,23/10/2019,Yes,Yes,Yes,Pass,Data
2337,Augusta Gilfoy,29/10/2019,Yes,Yes,Yes,Pass,Data
2338,Noland Origin,15/10/2019,Yes,Yes,Yes,Fail,Engineering
2339,Kasey Mattacks,30/10/2019,Yes,No,Yes,Fail,Engineering
2340,Sammie Beams,17/10/2019,Yes,Yes,Yes,Pass,Data
2341,Clay Perillo,16/10/2019,Yes,Yes,Yes,Pass,Data
2342,Ramsey Divall,10/10/2019,Yes,Yes,Yes,Pass,Business
2343,Guilbert Leet,02/10/2019,Yes,Yes,Yes,Pass,Business
2344,Agnesse Beeken,30/10/2019,Yes,Yes,Yes,Pass,Business
2345,Agnesse Beeken,30/10/2019,Yes,Yes,Yes,Pass,Business
2346,Sam Mulvihill,03/10/2019,Yes,Yes,Yes,Pass,Data
2347,Adda Bromont,17/10/2019,Yes,No,Yes,Fail,Business
2348,Ferdy Dootson,03/10/2019,Yes,Yes,Yes,Pass,Engineering
2349,Tami Studdal,29/10/2019,Yes,Yes,Yes,Fail,Data
2350,Sydelle Russo,02/10/2019,Yes,Yes,Yes,Pass,Data
2351,Belia Murrigans,03/10/2019,Yes,Yes,Yes,Pass,Data
2352,Hendrika Macleod,29/10/2019,No,Yes,No,Fail,Engineering
2353,Evey Whiteland,17/10/2019,Yes,Yes,Yes,Pass,Engineering
2354,Ethan Brookwood,08/10/2019,Yes,Yes,Yes,Pass,Engineering
2355,Cathryn Leehane,09/10/2019,Yes,Yes,Yes,Pass,Engineering
2356,Carmelle Jado,01/10/2019,Yes,Yes,Yes,Pass,Engineering
2357,Margaretta Gedling,16/10/2019,Yes,Yes,Yes,Pass,Business
2358,Verine Pickring,17/10/2019,No,No,Yes,Fail,Data
2359,Fair Lucia,31/10/2019,Yes,Yes,Yes,Pass,Engineering
2360,Drucie Bianco,10//10/2019,Yes,Yes,Yes,Pass,Data
2361,Odell Dwire,24/10/2019,Yes,Yes,No,Fail,Engineering
2362,Powell Wank,10/10/2019,Yes,Yes,Yes,Pass,Engineering
2363,Homer Sebborn,31/10/2019,Yes,Yes,Yes,Pass,Business
2364,Tonye Hearl,10/10/2019,Yes,Yes,Yes,Pass,Business
2365,Sofia Cullivan,22/10/2019,Yes,Yes,Yes,Pass,Engineering
2366,Walt Kirkby,17/10/2019,Yes,Yes,Yes,Pass,Business
2367,Jens Tomaskunas,23/10/2019,No,No,Yes,Fail,Data
2368,Kathrine Sugar,24/10/2019,Yes,Yes,Yes,Fail,Business
2369,Ruttger Whitrod,08/10/2019,No,Yes,Yes,Fail,Engineering
2370,Haze Childes,22/10/2019,Yes,Yes,Yes,Pass,Data
2371,Wallache Soldi,03/10/2019,No,Yes,No,Fail,Data
2372,Lindon Mee,23/10/2019,Yes,Yes,Yes,Pass,Data
2373,Bear Birrane,08/10/2019,Yes,Yes,Yes,Pass,Data
2374,Cliff Knowlton,10/10/2019,Yes,No,Yes,Fail,Data
2375,Martita Hugle,23/10/2019,No,Yes,Yes,Fail,Engineering
2376,Claudia May,01/10/2019,Yes,Yes,Yes,Pass,Business
2377,Mic Wilshire,30/10/2019,Yes,Yes,Yes,Pass,Engineering
2378,Lew Bartlomieczak,10/10/2019,Yes,Yes,Yes,Pass,Data
2379,Correna Sutherel,15/10/2019,Yes,No,Yes,Fail,Data
2380,Bartholomeo Keatley,10/10/2019,Yes,Yes,Yes,Pass,Data
2381,Adel Kinrade,10/10/2019,Yes,Yes,Yes,Pass,Data
2382,Phillip Headech,31/10/2019,Yes,Yes,Yes,Fail,Engineering
2383,Rossie Caitlin,09/10/2019,Yes,Yes,Yes,Pass,Business
2384,Dina Mcgookin,17/10/2019,Yes,Yes,Yes,Pass,Business
2385,Lanie Romeuf,24/10/2019,Yes,Yes,Yes,Fail,Business
2386,Warner Harse,08/10/2019,Yes,Yes,Yes,Pass,Data
2387,Horace Scotford,08/10/2019,Yes,Yes,Yes,Pass,Business
2388,Patten Tinman,17/10/2019,Yes,Yes,Yes,Pass,Engineering
2389,Farlay Pitman,24/10/2019,Yes,Yes,Yes,Pass,Business
2390,Lanni Arrowsmith,30/10/2019,Yes,Yes,No,Fail,Business
2391,Deana Lynds,16/10/2019,Yes,Yes,Yes,Pass,Engineering
2392,Manuel Brownsword,09/10/2019,Yes,Yes,Yes,Pass,Data
2393,Rogerio Woollhead,09/10/2019,Yes,Yes,Yes,Pass,Business
2394,Nefen Wolton,30/10/2019,Yes,Yes,Yes,Fail,Business
2395,Kameko Wilmore,23/10/2019,Yes,Yes,No,Fail,Data
2396,Perla Haibel,02/10/2019,Yes,No,Yes,Fail,Data
2397,Parrnell Wroe,10/10/2019,Yes,Yes,Yes,Fail,Engineering
2398,Carrie Fitzhenry,23/10/2019,Yes,Yes,No,Fail,Business
2399,Stephi Duckering,29/10/2019,Yes,Yes,Yes,Pass,Business
2400,Casper Willcott,31/10/2019,Yes,Yes,Yes,Pass,Business
2401,Reuven Kneaphsey,23/10/2019,Yes,Yes,Yes,Pass,Business
2402,Alexis Adess,10/10/2019,No,Yes,Yes,Fail,Business
2403,Nelie Chate,23/10/2019,Yes,Yes,No,Fail,Business
2404,Hatty Kinner,23/10/2019,Yes,Yes,Yes,Fail,Business
2405,Chucho Kegan,16/10/2019,Yes,Yes,Yes,Pass,Engineering
2406,Pauly Rebbeck,10/10/2019,Yes,Yes,Yes,Pass,Engineering
2407,Malvin Penrith,10/10/2019,Yes,Yes,Yes,Pass,Data
2408,Nora Leyes,23/10/2019,Yes,Yes,Yes,Pass,Engineering
2409,Ginevra Kops,01/10/2019,Yes,Yes,Yes,Pass,Engineering
2410,Lambert Fortnon,01/10/2019,Yes,Yes,Yes,Pass,Business
2411,Kristian Girhard,31/10/2019,Yes,Yes,Yes,Pass,Engineering
2412,Elliot Chetwynd,22/10/2019,Yes,Yes,Yes,Pass,Data
2413,Fabio Cattemull,17/10/2019,Yes,Yes,Yes,Pass,Business
2414,Alasteir Cootes,02/10/2019,Yes,Yes,Yes,Pass,Business
2415,Marianna Casa,31/10/2019,Yes,Yes,Yes,Pass,Business
2416,Eugene Tomlinson,08/10/2019,Yes,Yes,Yes,Pass,Business
2417,Mariejeanne Seatter,22/10/2019,Yes,Yes,No,Fail,Business
2418,Eleni Alyukin,22/10/2019,Yes,Yes,No,Fail,Data
2419,Doretta Hallor,15/10/2019,Yes,Yes,Yes,Pass,Engineering
2420,Wallie Pecha,10/10/2019,Yes,No,Yes,Fail,Data
2421,Pru Bilbee,08/10/2019,Yes,Yes,No,Fail,Business
2422,Dudley Whiles,17/10/2019,Yes,Yes,Yes,Pass,Engineering
2423,Vaughan Borchardt,29/10/2019,No,Yes,Yes,Fail,Data
2424,Tabbatha Kullmann,09/10/2019,Yes,Yes,Yes,Pass,Data
2425,Teirtza Ghion,17/10/2019,Yes,No,Yes,Fail,Data
2426,Mary Darnbrough,30/10/2019,Yes,Yes,Yes,Pass,Business
2427,Maiga Griffin,24/10/2019,Yes,Yes,Yes,Pass,Data
2428,Far Lubeck,01/10/2019,Yes,No,Yes,Fail,Data
2429,Tamas Stendall,03/10/2019,Yes,Yes,Yes,Pass,Engineering
2430,Markos Orwin,22/10/2019,Yes,Yes,Yes,Pass,Data
2431,Tierney Twatt,15/10/2019,Yes,Yes,No,Fail,Data
2432,Noel Dabnot,08/10/2019,Yes,Yes,Yes,Pass,Data
2433,Kala Bock,09/10/2019,Yes,Yes,Yes,Pass,Business
2434,Audrye Knightley,02/10/2019,Yes,Yes,Yes,Fail,Engineering
2435,Ashley Woodvine,29/10/2019,Yes,Yes,Yes,Pass,Engineering
2436,Tiffany Laugherane,24/10/2019,Yes,Yes,No,Fail,Engineering
2437,Daphene Barkly,30/10/2019,Yes,Yes,Yes,Fail,Data
2438,Janna Houlaghan,30/10/2019,Yes,Yes,No,Fail,Business
2439,Florella Boays,30/10/2019,Yes,Yes,Yes,Pass,Engineering
2440,Karita Crissil,24/10/2019,Yes,No,Yes,Fail,Data
2441,Demetra Darmody,29/10/2019,No,Yes,Yes,Fail,Engineering
2442,Bobine Advani,10/10/2019,Yes,Yes,Yes,Pass,Engineering
2443,Lazarus Varley,31/10/2019,Yes,Yes,Yes,Pass,Engineering
2444,Gail Basso,02/10/2019,Yes,Yes,Yes,Fail,Data
2445,Nonnah Gentreau,02/10/2019,Yes,No,Yes,Fail,Business
2446,Toinette Hallut,10/10/2019,Yes,Yes,No,Fail,Data
2447,Emalia Naile,29/10/2019,Yes,Yes,Yes,Pass,Business
2448,Wileen Gartenfeld,15/10/2019,Yes,No,Yes,Fail,Business
2449,Lucas Duthie,31/10/2019,Yes,Yes,Yes,Fail,Business
2450,Gaston Kunc,24/10/2019,Yes,Yes,Yes,Pass,Engineering
2451,Abdel Shovel,30/10/2019,No,Yes,Yes,Fail,Business
2452,Ileane Margarson,15/10/2019,Yes,Yes,Yes,Pass,Business
2453,Thaxter Vanyushin,24/10/2019,Yes,Yes,Yes,Pass,Business
2454,Marquita Gatehouse,09/10/2019,Yes,Yes,Yes,Pass,Data
2455,Gordan Delgadillo,03/10/2019,Yes,Yes,Yes,Pass,Data
2456,Mateo Hanburry,15/10/2019,No,Yes,Yes,Fail,Business
2457,Joann Aspinwall,01/10/2019,Yes,Yes,Yes,Pass,Data
2458,Jordain Offen,16/10/2019,Yes,Yes,Yes,Pass,Engineering
2459,Barnie Jersh,10/10/2019,Yes,Yes,Yes,Pass,Engineering
2460,Ferdie Mullinger,03/10/2019,Yes,No,Yes,Fail,Business
2461,Gisela Andrea,29/10/2019,Yes,Yes,Yes,Pass,Data
2462,Decca Rayburn,08/10/2019,Yes,No,Yes,Fail,Engineering
2463,Antony Eckert,02/10/2019,Yes,Yes,Yes,Pass,Business
2464,Pryce Playden,02/10/2019,Yes,Yes,Yes,Pass,Business
2465,Vanny Grimsditch,24/10/2019,Yes,Yes,Yes,Fail,Data
2466,Blondy Docker,02/10/2019,Yes,Yes,Yes,Fail,Data
2467,Patrice Hawkshaw,02/10/2019,Yes,Yes,Yes,Pass,Engineering
2468,Sallyann Jacobi,01/10/2019,Yes,No,Yes,Fail,Business
2469,Jori Riseley,24/10/2019,Yes,Yes,Yes,Pass,Engineering
2470,Robbie Vizor,29/10/2019,Yes,Yes,Yes,Pass,Engineering
2471,Tory Aireton,23/10/2019,Yes,Yes,Yes,Pass,Engineering
2472,Kelly Coneybeer,24/10/2019,Yes,Yes,Yes,Pass,Engineering
2473,Tucky Henstridge,17/10/2019,Yes,Yes,Yes,Pass,Data
2474,Hale Severns,31/10/2019,Yes,Yes,Yes,Pass,Data
2475,Idalina Nesby,08/10/2019,Yes,Yes,Yes,Pass,Engineering
2476,Luisa Griffe,30/10/2019,Yes,Yes,Yes,Pass,Business
2477,Gibbie Creyke,08/10/2019,Yes,Yes,Yes,Pass,Data
2478,Agustin Boog,01/10/2019,Yes,Yes,Yes,Pass,Engineering
2479,Hogan Raffan,15/10/2019,No,Yes,Yes,Fail,Business
2480,Evelina Owens,02/10/2019,No,Yes,Yes,Fail,Engineering
2481,Fiann Parmeter,01/10/2019,Yes,Yes,Yes,Pass,Data
2482,Englebert Hedman,16/10/2019,No,Yes,Yes,Fail,Data
2483,Linette Gilhoolie,01/10/2019,Yes,Yes,Yes,Pass,Business
2484,Ame O'Keaveny,22/10/2019,No,Yes,Yes,Fail,Business
2485,Sheff Waleworke,22/10/2019,Yes,Yes,Yes,Pass,Data
2486,Leese Tuffey,22/10/2019,Yes,Yes,Yes,Pass,Engineering
2487,Almeda Jeppe,24/10/2019,Yes,No,Yes,Fail,Engineering
2488,Celesta Linturn,23/10/2019,Yes,Yes,Yes,Pass,Engineering
2489,Heddi Vernay,22/10/2019,No,Yes,Yes,Fail,Engineering
2490,Sandy Droogan,17/10/2019,Yes,Yes,Yes,Pass,Data
2491,Elvera Gorman,16/10/2019,Yes,Yes,Yes,Pass,Engineering
2492,Giselbert Scarborough,22/10/2019,Yes,Yes,Yes,Fail,Engineering
2493,Drucy Adolthine,17/10/2019,Yes,Yes,Yes,Pass,Data
2494,Nevile Clelle,08/10/2019,Yes,Yes,Yes,Pass,Data
2495,Jacklin Kupka,09/10/2019,Yes,Yes,Yes,Pass,Engineering
2496,Barrie Baumler,22/10/2019,Yes,Yes,Yes,Pass,Business
2497,Othilia Hutton,22/10/2019,Yes,Yes,Yes,Pass,Data
2498,Dyna Cristofano,17/10/2019,Yes,No,Yes,Fail,Engineering
2499,Creighton Estrella,15/10/2019,Yes,Yes,Yes,Pass,Business
2500,Kaycee Mattusevich,30/10/2019,Yes,Yes,Yes,Pass,Data
2501,Bryna Delle,15/10/2019,Yes,Yes,Yes,Pass,Engineering
2502,Rodrick Macnucator,09/10/2019,Yes,No,Yes,Fail,Engineering
2503,Arielle Donati,30/10/2019,Yes,No,Yes,Fail,Engineering
2504,Cristy Rutledge,15/10/2019,Yes,Yes,Yes,Pass,Engineering
2505,Amaleta Alred,02/10/2019,Yes,Yes,Yes,Pass,Data
2506,Daren Ouchterlony,02/10/2019,Yes,Yes,Yes,Fail,Engineering
2507,Hyacinth Meron,17/10/2019,Yes,Yes,Yes,Pass,Business
2508,Dru Pabel,17/10/2019,Yes,Yes,Yes,Pass,Business
2509,Di Simonich,30/10/2019,Yes,Yes,Yes,Pass,Engineering
2510,Annadiana Lumsden,30/10/2019,Yes,Yes,No,Fail,Engineering
2511,Justinian Luscott,02/10/2019,Yes,Yes,Yes,Pass,Data
2512,Otha Kimm,29/10/2019,Yes,Yes,Yes,Pass,Business
2513,Chico Headley,29/10/2019,Yes,Yes,Yes,Fail,Business
2514,Bren Tomei,03/10/2019,Yes,Yes,Yes,Pass,Data
2515,Izabel Masters,03/10/2019,Yes,Yes,Yes,Fail,Engineering
2516,Codi Kear,15/10/2019,Yes,Yes,Yes,Pass,Business
2517,Chrisy Kesey,10/10/2019,Yes,Yes,Yes,Pass,Data
2518,Michell Fishlock,02/10/2019,Yes,Yes,Yes,Pass,Data
2519,Madalyn Facey,15/10/2019,Yes,Yes,Yes,Pass,Data
2520,Engelbert Palatino,16/10/2019,Yes,Yes,Yes,Pass,Engineering
2521,Mariel Dei,02/10/2019,Yes,No,Yes,Fail,Data
2522,Odella Hurne,02/10/2019,Yes,Yes,Yes,Pass,Business
2523,Terza Girdwood,22/10/2019,Yes,Yes,Yes,Fail,Business
2524,Skyler Pendre,08/10/2019,Yes,Yes,Yes,Fail,Data
2525,Nial Ipsly,23/10/2019,No,No,Yes,Fail,Engineering
2526,Archambault Evanson,31/10/2019,Yes,Yes,Yes,Pass,Data
2527,Caren Puig,16/10/2019,Yes,Yes,Yes,Pass,Business
2528,Ashlin Shone,03/10/2019,Yes,Yes,Yes,Pass,Business
2529,Marmaduke Kiefer,16/10/2019,Yes,Yes,Yes,Pass,Business
2530,Lola Ebsworth,30/10/2019,No,Yes,Yes,Fail,Business
2531,Gabi Fice,16/10/2019,No,Yes,Yes,Fail,Data
2532,Heida Cossom,03/10/2019,Yes,Yes,Yes,Pass,Business
2533,Tildie Joselevitz,22/10/2019,Yes,Yes,Yes,Fail,Business
2534,Lorin Jozef,17/10/2019,No,No,Yes,Fail,Engineering
2535,Tiffi Reddlesden,16/10/2019,Yes,Yes,Yes,Pass,Data
2536,Nicola Lavall,08/10/2019,Yes,Yes,Yes,Pass,Business
2537,Mirabelle Tidder,16/10/2019,Yes,Yes,Yes,Fail,Engineering
2538,Oby Tomlin,23/10/2019,Yes,Yes,Yes,Pass,Data
2539,Ron Fincke,08/10/2019,Yes,Yes,Yes,Pass,Business
2540,Lorrin Tremblot,29/10/2019,Yes,Yes,Yes,Pass,Engineering
2541,Tymothy Titchard,15/10/2019,Yes,Yes,Yes,Pass,Data
2542,Yolane Lowsely,31/10/2019,Yes,Yes,No,Fail,Business
2543,Ammamaria Tassell,10/10/2019,No,Yes,No,Fail,Business
2544,Misty Pitt,17//10/2019,Yes,Yes,Yes,Pass,Business
2545,Vernor D'Almeida,17/10/2019,Yes,Yes,Yes,Pass,Business
2546,Brittan Mouat,17/10/2019,Yes,Yes,Yes,Pass,Data
2547,Pearla Durtnell,01/10/2019,Yes,No,Yes,Fail,Data
2548,Waylan Gors,24/10/2019,Yes,Yes,Yes,Pass,Data
2549,Cortney Rudeyeard,02/10/2019,Yes,No,No,Fail,Engineering
2550,Elita Foch,16/10/2019,Yes,Yes,Yes,Pass,Data
2551,Loralie Exroll,10/10/2019,Yes,Yes,Yes,Pass,Engineering
2552,Locke Lacelett,15/10/2019,Yes,Yes,Yes,Pass,Engineering
2553,Doralia Gapper,09/10/2019,Yes,Yes,Yes,Pass,Business
2554,Daren Windrum,15/10/2019,Yes,Yes,No,Fail,Data
2555,Den Roman,17/10/2019,Yes,Yes,Yes,Pass,Engineering
2556,Katleen Trunks,02/10/2019,Yes,Yes,Yes,Pass,Business
2557,Romy Nother,24//10/2019,Yes,No,Yes,Fail,Business
2558,Caria Trillow,15/10/2019,Yes,Yes,No,Fail,Engineering
2559,Gail Paffot,02/10/2019,No,Yes,No,Fail,Business
2560,Candie Senner,01/10/2019,Yes,Yes,Yes,Pass,Data
2561,Doe Eisold,09/10/2019,Yes,Yes,Yes,Pass,Engineering
2562,Judy Finders,09/10/2019,No,Yes,Yes,Fail,Engineering
2563,Ezequiel Cotsford,17/10/2019,No,Yes,Yes,Fail,Engineering
2564,Adel Cranmor,08/10/2019,Yes,Yes,Yes,Pass,Data
2565,Graehme Seamer,30/10/2019,Yes,No,Yes,Fail,Business
2566,Graehme Seamer,30/10/2019,Yes,No,Yes,Fail,Business
2567,Sadella Dufoure,08/10/2019,No,Yes,No,Fail,Business
2568,Hobard Gaynes,10/10/2019,No,Yes,Yes,Fail,Data
2569,Lelia Shingles,23/10/2019,Yes,Yes,Yes,Pass,Business
2570,Pier Spatig,30/10/2019,Yes,Yes,Yes,Pass,Data
2571,Clevie Bowsher,10/10/2019,Yes,Yes,Yes,Pass,Business
2572,Winona Carlaw,16/10/2019,Yes,Yes,Yes,Pass,Data
2573,Dulcine Duffil,04/09/2019,Yes,Yes,Yes,Pass,Engineering
2574,Sunshine Backshall,24/09/2019,Yes,Yes,Yes,Pass,Data
2575,Manon Clutterham,11/09/2019,Yes,Yes,Yes,Pass,Data
